Estacao;Data;Hora;TempBulboSeco;UmidadeRelativa;PressaoAtmEstacao;VelocidadeVento;Nebulosidade;
83781;10/09/2005;0000;21.1;73;929.3;3.3;4;
83781;10/09/2005;1200;18.6;80;930.8;1.5;10;
83781;10/09/2005;1800;28.5;36;926.1;2.5;10;
83781;11/09/2005;0000;23.6;54;927.4;2;8;
83781;11/09/2005;1200;24.2;53;927.6;3.3;9;
83781;11/09/2005;1800;28.4;38;925.5;3.1;10;
83781;12/09/2005;0000;21.8;62;929.4;1.5;10;
83781;12/09/2005;1200;19.3;82;931;3.3;10;
83781;12/09/2005;1800;15.2;83;930.9;3.6;10;
83781;13/09/2005;0000;13.8;84;933.6;1;10;
83781;13/09/2005;1200;13.2;94;932.8;0.7;10;
83781;13/09/2005;1800;15.6;82;931;1.5;10;
83781;14/09/2005;0000;13.3;94;933.6;2.6;10;
83781;14/09/2005;1200;14.2;86;933;2.5;10;
83781;14/09/2005;1800;16;86;931.4;2;10;
83781;15/09/2005;0000;15.1;92;931.6;2.5;10;
83781;15/09/2005;1200;17.1;88;929.9;1.6;10;
83781;15/09/2005;1800;26.6;58;927.4;1;10;
83781;16/09/2005;0000;22;81;929.3;1.6;8;
83781;16/09/2005;1200;20;85;929.8;1.6;10;
83781;16/09/2005;1800;20.1;79;928;3.3;10;
83781;17/09/2005;0000;17;86;931;3;10;
83781;17/09/2005;1200;15.4;85;930.7;4.1;10;
83781;17/09/2005;1800;17;81;927.4;4.3;10;
83781;18/09/2005;0000;15;89;930;4.6;10;
83781;18/09/2005;1200;16.3;88;929.3;3.6;10;
83781;18/09/2005;1800;16.6;93;927.7;3.3;10;
83781;19/09/2005;0000;16.8;89;927.8;3.3;10;
83781;19/09/2005;1200;19.2;86;925.7;0;6;
83781;19/09/2005;1800;25.8;62;922.8;2;10;
83781;20/09/2005;0000;21.7;73;924.7;3.3;1;
83781;20/09/2005;1200;17.3;63;926.5;2.3;1;
83781;20/09/2005;1800;21.2;53;925.2;5;7;
83781;21/09/2005;0000;16.3;70;927.6;3.3;9;
83781;21/09/2005;1200;16.8;82;927.3;2.5;10;
83781;21/09/2005;1800;20.3;66;924.7;3.3;9;
83781;22/09/2005;0000;16.6;87;925.9;2;10;
83781;22/09/2005;1200;17.5;75;926.6;2.5;10;
83781;22/09/2005;1800;21;63;923.6;3;10;
83781;23/09/2005;0000;18;86;925.2;2.5;10;
83781;23/09/2005;1200;19.8;75;924.5;3.3;4;
83781;23/09/2005;1800;23;63;924.1;3;10;
83781;24/09/2005;0000;18.4;79;925.6;2;10;
83781;24/09/2005;1200;19.8;78;924.3;2.6;10;
83781;24/09/2005;1800;22.3;73;922.6;3.3;10;
83781;25/09/2005;0000;18.8;89;924.2;1.6;10;
83781;25/09/2005;1200;19.4;87;923.3;2.6;10;
83781;25/09/2005;1800;19.4;88;923;2;10;
83781;26/09/2005;0000;19.2;87;923.3;2.5;10;
83781;26/09/2005;1200;14.2;91;928.2;3;10;
83781;26/09/2005;1800;14.6;82;928.8;2;10;
83781;27/09/2005;0000;13.2;94;931.2;0;10;
83781;27/09/2005;1200;13.4;90;933.6;3.6;10;
83781;27/09/2005;1800;15;78;932.8;3.3;10;
83781;28/09/2005;0000;13.2;84;934.3;1.6;10;
83781;28/09/2005;1200;15.2;74;933.2;5;10;
83781;28/09/2005;1800;18.7;66;930.8;3.3;10;
83781;29/09/2005;0000;14.9;77;932.4;4.1;6;
83781;29/09/2005;1200;16;75;932.4;4.6;8;
83781;29/09/2005;1800;21;66;928;2.8;8;
83781;30/09/2005;0000;16.4;83;929.3;5;10;
83781;30/09/2005;1200;18.6;73;928.2;3.3;10;
83781;30/09/2005;1800;25.6;52;926;0;10;
83781;01/10/2005;0000;20;72;926.9;2.3;4;
83781;01/10/2005;1200;22;66;927.4;1.6;7;
83781;01/10/2005;1800;23.5;68;925.8;5.8;10;
83781;02/10/2005;0000;18.1;90;929;2;10;
83781;02/10/2005;1200;17;93;928.6;1.6;10;
83781;02/10/2005;1800;18.8;88;926.2;1.3;10;
83781;03/10/2005;0000;17.3;92;928.2;3;10;
83781;03/10/2005;1200;19.2;77;928.5;2.3;8;
83781;03/10/2005;1800;25.6;54;924.4;1.8;8;
83781;04/10/2005;0000;19.6;86;924.6;1.6;0;
83781;04/10/2005;1200;20.6;77;923.7;2.3;5;
83781;04/10/2005;1800;29.8;38;921.2;1;10;
83781;05/10/2005;0000;25.4;66;922.2;1.3;4;
83781;05/10/2005;1200;19.4;87;925.4;5.6;10;
83781;05/10/2005;1800;22;82;924.7;1.6;10;
83781;06/10/2005;0000;20.3;87;925;3.6;10;
83781;06/10/2005;1200;19.6;90;929.7;3.3;10;
83781;06/10/2005;1800;20.6;80;928.5;3;10;
83781;07/10/2005;0000;18;89;930.6;1.6;10;
83781;07/10/2005;1200;19.5;88;930.9;3;10;
83781;07/10/2005;1800;24.6;67;928.6;2;10;
83781;08/10/2005;0000;18.8;89;930.4;3;10;
83781;08/10/2005;1200;23.8;76;929.5;2.6;6;
83781;08/10/2005;1800;32;41;925.9;2.3;7;
83781;09/10/2005;0000;23;71;928.5;2.1;0;
83781;09/10/2005;1200;26.8;60;927.9;0.8;4;
83781;09/10/2005;1800;24.1;72;925.9;4;10;
83781;10/10/2005;0000;19.6;84;928.6;5.6;10;
83781;10/10/2005;1200;17.6;88;927.8;2.5;10;
83781;10/10/2005;1800;20.4;77;926;3;10;
83781;11/10/2005;0000;16.8;91;927.6;3.3;10;
83781;11/10/2005;1200;18.8;88;926.7;2.3;10;
83781;11/10/2005;1800;24.4;66;924.4;2.5;10;
83781;12/10/2005;0000;18.5;90;925.5;2.1;10;
83781;12/10/2005;1200;24;71;926;0;3;
83781;12/10/2005;1800;32.3;35;922.5;1;9;
83781;13/10/2005;0000;24.6;71;924;1.1;5;
83781;13/10/2005;1200;28.5;47;925;2.3;3;
83781;13/10/2005;1800;33.6;23;921.9;1.5;9;
83781;14/10/2005;0000;27.9;46;922;0;0;
83781;14/10/2005;1200;28.1;38;923;2.5;6;
83781;14/10/2005;1800;32;38;920.9;4.3;10;
83781;15/10/2005;0000;20.5;87;927.5;2;10;
83781;15/10/2005;1200;20.6;86;926.5;2.5;10;
83781;15/10/2005;1800;20.2;79;926.3;3;10;
83781;16/10/2005;0000;18.5;85;927.1;3.3;10;
83781;16/10/2005;1200;20;83;926.1;2.6;10;
83781;16/10/2005;1800;22;81;924.7;3.5;10;
83781;17/10/2005;0000;20;91;925;2.3;10;
83781;17/10/2005;1200;24.8;69;925;2.5;10;
83781;17/10/2005;1800;27;55;922.5;2;10;
83781;18/10/2005;0000;24.3;69;923.5;0;10;
83781;18/10/2005;1200;20;90;926.1;1.6;10;
83781;18/10/2005;1800;17.4;91;926.1;3;10;
83781;19/10/2005;0000;15.1;90;929.4;0.7;10;
83781;19/10/2005;1200;16.2;86;929.7;3;10;
83781;19/10/2005;1800;18;84;929.6;3.3;10;
83781;20/10/2005;0000;16.8;87;930.2;5;10;
83781;20/10/2005;1200;19;79;928.7;4.6;10;
83781;20/10/2005;1800;24.6;64;925.8;4;10;
83781;21/10/2005;0000;19;90;927;1.6;10;
83781;21/10/2005;1200;21.7;80;925.8;1.6;7;
83781;21/10/2005;1800;29.5;46;922.3;2.3;10;
83781;22/10/2005;0000;22.3;70;923;3.3;10;
83781;22/10/2005;1200;21.6;79;923.7;3;10;
83781;22/10/2005;1800;24.2;64;920.7;2.6;10;
83781;23/10/2005;0000;22.6;73;922.7;0.5;10;
83781;23/10/2005;1200;18.7;88;925.7;1;10;
83781;23/10/2005;1800;23.4;72;924.8;3;10;
83781;24/10/2005;0000;18;89;927.4;3.3;10;
83781;24/10/2005;1200;20.4;80;927.3;3.6;10;
83781;24/10/2005;1800;22.7;77;924.6;3.3;10;
83781;25/10/2005;0000;20.2;87;925.2;2.5;10;
83781;25/10/2005;1200;23;75;924.9;2.6;10;
83781;25/10/2005;1800;29.1;49;923;2.5;10;
83781;26/10/2005;0000;24;74;923.9;3.5;10;
83781;26/10/2005;1200;23.2;76;924.8;0;10;
83781;26/10/2005;1800;24.4;80;924;0;10;
83781;27/10/2005;0000;19.8;94;925.1;0;10;
83781;27/10/2005;1200;21.1;80;925.6;1.6;10;
83781;27/10/2005;1800;28.9;59;921.5;12;10;
83781;28/10/2005;0000;20.8;87;922.3;0.8;10;
83781;28/10/2005;1200;26.1;62;920.3;3;6;
83781;28/10/2005;1800;21.4;90;919.6;3.3;10;
83781;29/10/2005;0000;19.4;95;923.3;0;10;
83781;29/10/2005;1200;20.1;91;921.9;0;8;
83781;29/10/2005;1800;18;91;923.5;4;10;
83781;30/10/2005;0000;16.8;90;924.8;0.8;10;
83781;30/10/2005;1200;17.4;87;927.5;2;10;
83781;30/10/2005;1800;18;82;926;3;10;
83781;31/10/2005;0000;16.7;89;925.8;3;10;
83781;31/10/2005;1200;17.3;89;925.7;3;10;
83781;31/10/2005;1800;19.6;78;925.6;3.3;10;
83781;01/11/2005;0000;16.4;87;928.4;2.5;10;
83781;01/11/2005;1200;15.9;91;930.9;3.3;10;
83781;01/11/2005;1800;15.6;84;929.2;4;10;
83781;02/11/2005;0000;15.3;88;930.1;5;10;
83781;02/11/2005;1200;17.4;85;930.4;2.5;10;
83781;02/11/2005;1800;17.4;87;928.5;3;10;
83781;03/11/2005;0000;17;91;929.7;2;10;
83781;03/11/2005;1200;20;76;929.4;1;10;
83781;03/11/2005;1800;23.9;62;927.1;3.3;8;
83781;04/11/2005;0000;19.9;79;927.9;3.6;10;
83781;04/11/2005;1200;22.1;70;926.5;3.3;9;
83781;04/11/2005;1800;22.6;73;924.5;3.3;10;
83781;05/11/2005;0000;18.4;87;924.9;2.5;10;
83781;05/11/2005;1200;22.4;75;925.5;0;2;
83781;05/11/2005;1800;25.9;69;922.6;3.3;10;
83781;06/11/2005;0000;21.6;76;925.1;0.7;1;
83781;06/11/2005;1200;21;71;927;2.5;10;
83781;06/11/2005;1800;26.5;61;922.1;3.3;8;
83781;07/11/2005;0000;20;87;925;2.5;10;
83781;07/11/2005;1200;22.4;71;926.4;0.7;8;
83781;07/11/2005;1800;24.6;63;925.1;3.3;10;
83781;08/11/2005;0000;18.8;97;926.5;2.6;10;
83781;08/11/2005;1200;17.2;85;928.1;3;10;
83781;08/11/2005;1800;18;80;928.1;3.3;10;
83781;09/11/2005;0000;16;84;928.4;4.1;10;
83781;09/11/2005;1200;17.1;71;928.8;5;10;
83781;09/11/2005;1800;18.4;73;927.2;5;10;
83781;10/11/2005;0000;15.5;89;926.5;5.8;10;
83781;10/11/2005;1200;16.4;83;927.9;3;10;
83781;10/11/2005;1800;18.5;68;925.9;5;10;
83781;11/11/2005;0000;16.1;67;927.3;5.8;10;
83781;11/11/2005;1200;17.4;61;927;3.6;10;
83781;11/11/2005;1800;21.6;63;924.9;4.3;10;
83781;12/11/2005;0000;17;82;925.2;2.5;10;
83781;12/11/2005;1200;18.2;75;925.4;4;10;
83781;12/11/2005;1800;23.6;58;922.8;3.3;8;
83781;13/11/2005;0000;18;79;924;4.6;10;
83781;13/11/2005;1200;22;67;925.6;2.5;1;
83781;13/11/2005;1800;23.2;65;923;3.8;8;
83781;14/11/2005;0000;18.6;82;924.8;3.3;8;
83781;14/11/2005;1200;23;69;924.6;2.3;1;
83781;14/11/2005;1800;24.6;65;922.1;6.6;7;
83781;15/11/2005;0000;21.5;77;923.8;1.6;7;
83781;15/11/2005;1200;24.2;63;925.3;0;6;
83781;15/11/2005;1800;30.5;38;922.1;3.3;5;
83781;16/11/2005;0000;23.4;65;923.8;2.5;10;
83781;16/11/2005;1200;26;58;923.6;1;8;
83781;16/11/2005;1800;31.5;38;920.6;3;9;
83781;17/11/2005;0000;22.8;64;921.8;0.8;8;
83781;17/11/2005;1200;23.9;71;922.4;2;10;
83781;17/11/2005;1800;24.2;69;919.7;5;10;
83781;18/11/2005;0000;20;92;921.1;3;10;
83781;18/11/2005;1200;22;82;921.7;1;10;
83781;18/11/2005;1800;28.9;62;919.5;3.3;9;
83781;19/11/2005;0000;22.5;82;920.8;2.5;8;
83781;19/11/2005;1200;25;71;921.5;3.5;9;
83781;19/11/2005;1800;26.5;65;919.8;4;10;
83781;20/11/2005;0000;24;70;921.3;2.5;10;
83781;20/11/2005;1200;19.2;84;926;2.8;10;
83781;20/11/2005;1800;23.4;54;924.9;3;8;
83781;21/11/2005;0000;18.2;78;926.1;3.3;8;
83781;21/11/2005;1200;20;60;925.8;3.5;8;
83781;21/11/2005;1800;26;55;923;2;10;
83781;22/11/2005;0000;19;82;923.9;2.5;10;
83781;22/11/2005;1200;22;71;922.3;3.3;9;
83781;22/11/2005;1800;29.3;45;920.3;3;5;
83781;23/11/2005;0000;22;81;921.2;0.8;10;
83781;23/11/2005;1200;24.8;69;922.3;2.3;4;
83781;23/11/2005;1800;31.1;44;920.1;2.5;8;
83781;24/11/2005;0000;20.6;88;920.8;0.7;9;
83781;24/11/2005;1200;25.8;66;921.5;3.3;7;
83781;24/11/2005;1800;26.4;69;918.9;3.6;10;
83781;25/11/2005;0000;24.6;78;920;3;10;
83781;25/11/2005;1200;20.3;96;921.1;3;10;
83781;25/11/2005;1800;19.8;94;919.9;2.5;10;
83781;26/11/2005;0000;16.8;96;922.5;3.5;10;
83781;26/11/2005;1200;16.8;89;922.3;3.3;10;
83781;26/11/2005;1800;17.9;75;921.5;4.1;10;
83781;27/11/2005;0000;16.2;81;923.6;3.6;6;
83781;27/11/2005;1200;19;59;924.3;4.5;8;
83781;27/11/2005;1800;24.6;42;921.5;5.8;4;
83781;28/11/2005;0000;16.6;68;923;5.8;1;
83781;28/11/2005;1200;19.2;63;923.7;5;2;
83781;28/11/2005;1800;24.6;57;920.2;3.3;5;
83781;29/11/2005;0000;18.9;82;922.2;3.3;5;
83781;29/11/2005;1200;24;68;923;1.8;8;
83781;29/11/2005;1800;28.5;55;922.6;2.5;10;
83781;30/11/2005;0000;24;83;922.4;0.8;8;
83781;30/11/2005;1200;23.8;74;924.9;2.6;10;
83781;30/11/2005;1800;23.2;80;922.9;3.6;10;
83781;01/12/2005;0000;21.8;84;924.1;3;8;
83781;01/12/2005;1200;22.8;75;923.4;4;8;
83781;01/12/2005;1800;25.7;68;921.4;4;10;
83781;02/12/2005;0000;20.8;97;922.4;0;10;
83781;02/12/2005;1200;19.4;93;924.1;3.3;10;
83781;02/12/2005;1800;18;80;924.2;5;10;
83781;03/12/2005;0000;16.1;94;925.7;5.3;10;
83781;03/12/2005;1200;17.9;76;926.7;6.5;10;
83781;03/12/2005;1800;17.8;77;925.2;5;10;
83781;04/12/2005;0000;16.3;78;925.4;4.6;10;
83781;04/12/2005;1200;18.7;74;924;3.3;2;
83781;04/12/2005;1800;27.9;42;921.3;2;5;
83781;05/12/2005;0000;20;87;920.8;2;2;
83781;05/12/2005;1200;24.2;62;920;2.5;6;
83781;05/12/2005;1800;27.7;54;916.4;4.1;10;
83781;06/12/2005;0000;24.8;66;916;2.3;10;
83781;06/12/2005;1200;23;81;915.3;5;10;
83781;06/12/2005;1800;24;77;914.8;3.8;10;
83781;07/12/2005;0000;19.1;88;919.9;3.3;10;
83781;07/12/2005;1200;19.7;59;922.3;4.6;8;
83781;07/12/2005;1800;20;68;922.5;5;10;
83781;08/12/2005;0000;16;80;923.7;1.1;10;
83781;08/12/2005;1200;19;72;924.6;4.8;8;
83781;08/12/2005;1800;25;53;923.7;3;9;
83781;09/12/2005;0000;22;66;922.7;2;10;
83781;09/12/2005;1200;20;76;924.9;1.5;8;
83781;09/12/2005;1800;28.9;51;922.1;1;8;
83781;10/12/2005;0000;20.7;83;923.7;0.8;10;
83781;10/12/2005;1200;25.8;64;923.6;1;8;
83781;10/12/2005;1800;26.8;67;921.4;2.5;10;
83781;11/12/2005;0000;19.2;93;924.8;3;10;
83781;11/12/2005;1200;17.6;81;925.6;3.5;10;
83781;11/12/2005;1800;18.6;83;925.5;2.8;10;
83781;12/12/2005;0000;16.2;87;926.5;2.5;10;
83781;12/12/2005;1200;18.2;77;926.4;3;10;
83781;12/12/2005;1800;19;89;925.8;1.5;10;
83781;13/12/2005;0000;17.3;90;925.7;2.3;10;
83781;13/12/2005;1200;18.6;81;926.1;1.8;10;
83781;13/12/2005;1800;23.4;66;924.2;2.5;10;
83781;14/12/2005;0000;18.2;89;925.6;1.5;10;
83781;14/12/2005;1200;20.3;70;924.8;2.8;10;
83781;14/12/2005;1800;20;72;924;4.1;10;
83781;15/12/2005;0000;17.4;90;924.7;2.1;10;
83781;15/12/2005;1200;19.8;71;923.2;3.3;10;
83781;15/12/2005;1800;23.5;63;920.9;2;8;
83781;16/12/2005;0000;19.8;80;921.6;1;10;
83781;16/12/2005;1200;24.8;64;921.6;3.3;7;
83781;16/12/2005;1800;30.7;40;919.8;1.6;7;
83781;17/12/2005;0000;23;76;921.9;0;10;
83781;17/12/2005;1200;22;79;923.4;4;9;
83781;17/12/2005;1800;28.2;51;920.7;5.8;9;
83781;18/12/2005;0000;21;90;922.9;0.8;10;
83781;18/12/2005;1200;19.6;88;923.1;0.8;10;
83781;18/12/2005;1800;24.6;70;921.4;2.3;9;
83781;19/12/2005;0000;18.3;91;923.3;0;10;
83781;19/12/2005;1200;22.3;75;923.9;2;8;
83781;19/12/2005;1800;26.3;61;922.6;3.3;9;
83781;20/12/2005;0000;22.4;68;923.3;3;6;
83781;20/12/2005;1200;23;64;925.4;1.6;8;
83781;20/12/2005;1800;29.3;45;922.9;4.6;9;
83781;21/12/2005;0000;21.4;83;925.2;2.5;10;
83781;21/12/2005;1200;22;80;926.7;0;10;
83781;21/12/2005;1800;23.8;80;924.7;6;10;
83781;22/12/2005;0000;20.7;87;926.8;0;10;
83781;22/12/2005;1200;22;83;927.1;0;8;
83781;22/12/2005;1800;26.6;55;924.3;4.6;10;
83781;23/12/2005;0000;24.7;78;924.7;3.08664;10;
83781;23/12/2005;1200;25.7;64;925.6;0;2;
83781;23/12/2005;1800;30.8;45;922.3;4.5;6;
83781;24/12/2005;0000;26.1;74;923.2;1.3;0;
83781;24/12/2005;1200;27.1;60;923.8;2.5;5;
83781;24/12/2005;1800;24.8;62;922.3;4.1;10;
83781;25/12/2005;0000;20.2;90;925.3;0;10;
83781;25/12/2005;1200;22.8;73;926.9;3.3;10;
83781;25/12/2005;1800;21.7;76;926.1;5;10;
83781;26/12/2005;0000;18.2;81;927.9;4.6;10;
83781;26/12/2005;1200;21;65;927.7;4.1;3;
83781;26/12/2005;1800;23.8;63;925.1;5;10;
83781;27/12/2005;0000;19;74;926.6;4.1;8;
83781;27/12/2005;1200;19.4;78;926.4;2;10;
83781;27/12/2005;1800;20.7;74;925.4;2.5;10;
83781;28/12/2005;0000;19;75;924.8;3;8;
83781;28/12/2005;1200;20.8;67;926.3;3;8;
83781;28/12/2005;1800;24.7;55;925.1;1.8;9;
83781;29/12/2005;0000;18.2;75;926.1;3.5;6;
83781;29/12/2005;1200;21.2;60;925.1;2;8;
83781;29/12/2005;1800;27;50;923.2;1.8;10;
83781;30/12/2005;0000;20.7;79;924.6;2.6;10;
83781;30/12/2005;1200;24.2;65;924.5;0.8;9;
83781;30/12/2005;1800;29.5;47;922.8;3.3;10;
83781;31/12/2005;0000;19.6;88;925.6;0;10;
83781;31/12/2005;1200;23.2;67;924.5;1;10;
83781;31/12/2005;1800;29.2;46;923.3;1.8;9;
83781;01/01/2006;0000;22.2;76;924;0.5;9;
83781;01/01/2006;1200;21.2;86;923.6;3;10;
83781;01/01/2006;1800;22.6;81;922.8;0;10;
83781;02/01/2006;0000;21;86;922.8;0;10;
83781;02/01/2006;1200;21.2;86;923.1;2;10;
83781;02/01/2006;1800;19.6;97;922.5;3.3;10;
83781;03/01/2006;0000;20.6;94;922.9;2;10;
83781;03/01/2006;1200;21.6;85;922.7;0;10;
83781;03/01/2006;1800;27.1;62;919.5;2.5;7;
83781;04/01/2006;0000;20.4;98;921.4;0.8;10;
83781;04/01/2006;1200;21.1;74;921.5;1.6;10;
83781;04/01/2006;1800;23.4;75;920.4;2.5;10;
83781;05/01/2006;0000;19.4;93;920.7;0;10;
83781;05/01/2006;1200;20.5;85;922.2;0;10;
83781;05/01/2006;1800;24;68;920.8;1.3;10;
83781;06/01/2006;0000;19.6;96;922.2;0;10;
83781;06/01/2006;1200;22.5;77;924.1;0;10;
83781;06/01/2006;1800;26.2;60;922.8;0.8;10;
83781;07/01/2006;0000;21.6;86;924.7;1;10;
83781;07/01/2006;1200;24.5;71;926;1.6;7;
83781;07/01/2006;1800;25.6;71;923.5;4.6;10;
83781;08/01/2006;0000;21.6;80;925.3;4.1;7;
83781;08/01/2006;1200;24;74;926.1;0.8;4;
83781;08/01/2006;1800;28;61;923.3;2.6;10;
83781;09/01/2006;0000;23.3;78;925.4;2.3;0;
83781;09/01/2006;1200;26;61;925.5;1.6;4;
83781;09/01/2006;1800;29.5;46;923.4;2.5;5;
83781;10/01/2006;0000;23.4;77;925;3;0;
83781;10/01/2006;1200;26.8;56;927;1.6;3;
83781;10/01/2006;1800;30.7;40;925.5;2.1;7;
83781;11/01/2006;0000;23.8;76;926.9;2.8;0;
83781;11/01/2006;1200;24.6;67;927.9;3.3;3;
83781;11/01/2006;1800;28.7;56;925.9;4.5;8;
83781;12/01/2006;0000;22.6;78;928;2.1;9;
83781;12/01/2006;1200;25;65;929.1;3;4;
83781;12/01/2006;1800;28.9;45;926.3;2.8;9;
83781;13/01/2006;0000;24.6;77;927.2;2.1;0;
83781;13/01/2006;1200;25.8;65;929.9;0;10;
83781;13/01/2006;1800;31.7;38;927.3;1.6;10;
83781;14/01/2006;0000;25.6;54;927.9;0;7;
83781;14/01/2006;1200;25.4;61;927.9;0.8;10;
83781;14/01/2006;1800;30.1;45;925.7;0;10;
83781;15/01/2006;0000;24.3;66;925.9;1;9;
83781;15/01/2006;1200;25.2;60;925.9;0.7;9;
83781;15/01/2006;1800;31.5;39;923.5;1.6;9;
83781;16/01/2006;0000;24;71;925.3;0;7;
83781;16/01/2006;1200;25.8;63;925.3;1;8;
83781;16/01/2006;1800;32.9;34;923.4;0.8;10;
83781;17/01/2006;0000;25;55;924.9;0;0;
83781;17/01/2006;1200;23.6;57;925.9;1.6;0;
83781;17/01/2006;1800;28.3;38;924.5;5;1;
83781;18/01/2006;0000;22;73;925.9;3.8;8;
83781;18/01/2006;1200;24;67;926.1;1.6;7;
83781;18/01/2006;1800;28.3;60;923.4;5;9;
83781;19/01/2006;0000;21.8;86;924;2.8;10;
83781;19/01/2006;1200;24;74;924.2;1.6;7;
83781;19/01/2006;1800;28;60;921.7;4.6;10;
83781;20/01/2006;0000;23.3;82;922.9;0;10;
83781;20/01/2006;1200;26.1;61;924.1;2.5;8;
83781;20/01/2006;1800;30.5;46;922.9;4;7;
83781;21/01/2006;0000;25;68;923.5;1.6;8;
83781;21/01/2006;1200;28.7;47;926.4;3.3;3;
83781;21/01/2006;1800;32.7;35;923.6;4.1;6;
83781;22/01/2006;0000;27.3;68;925;1.1;5;
83781;22/01/2006;1200;27.6;45;925.6;3;4;
83781;22/01/2006;1800;33.5;29;923.6;2.8;4;
83781;23/01/2006;0000;24.7;78;924.9;3.3;10;
83781;23/01/2006;1200;25.8;73;924.1;1.6;8;
83781;23/01/2006;1800;21.8;84;922.7;0;10;
83781;24/01/2006;0000;22.4;81;923.8;2.6;10;
83781;24/01/2006;1200;25.6;60;923.9;0.8;7;
83781;24/01/2006;1800;30.3;42;922.4;1.6;10;
83781;25/01/2006;0000;23.8;76;923.7;3;10;
83781;25/01/2006;1200;25.8;66;924.1;0;9;
83781;25/01/2006;1800;33.5;34;922.1;3.3;8;
83781;26/01/2006;0000;21.8;87;926.5;3.5;10;
83781;26/01/2006;1200;24.6;64;924;2;8;
83781;26/01/2006;1800;27.3;57;923.8;3;10;
83781;27/01/2006;0000;23;86;925.8;3.3;10;
83781;27/01/2006;1200;21.8;91;928.2;1.6;10;
83781;27/01/2006;1800;22.7;89;925.5;0;10;
83781;28/01/2006;0000;20;89;927;0;10;
83781;28/01/2006;1200;22.8;77;926.2;2;10;
83781;28/01/2006;1800;26.4;64;925.2;2.5;10;
83781;29/01/2006;0000;21;87;925;3;10;
83781;29/01/2006;1200;20;93;922.7;2.5;10;
83781;29/01/2006;1800;21.2;88;922.4;0;10;
83781;30/01/2006;0000;20.7;91;923.2;0;10;
83781;30/01/2006;1200;21.7;85;923.2;1;10;
83781;30/01/2006;1800;26.6;58;922.4;3;10;
83781;31/01/2006;0000;20.6;97;922.6;0;10;
83781;31/01/2006;1200;23.2;76;924.7;0;9;
83781;31/01/2006;1800;25.2;69;923.3;3;8;
83781;01/02/2006;0000;20.6;82;925.3;3.3;10;
83781;01/02/2006;1200;22.8;74;925.5;3.3;8;
83781;01/02/2006;1800;25.7;67;923.7;3.3;8;
83781;02/02/2006;0000;20.8;83;924.6;2.5;10;
83781;02/02/2006;1200;23.4;74;925.4;2.3;6;
83781;02/02/2006;1800;25.6;67;923.7;3.3;10;
83781;03/02/2006;0000;22.2;84;925.3;3;10;
83781;03/02/2006;1200;23.8;67;925.5;0.8;1;
83781;03/02/2006;1800;29.9;45;922.7;2.5;7;
83781;04/02/2006;0000;22.4;83;924.3;0;1;
83781;04/02/2006;1200;24.8;75;924.3;0;3;
83781;04/02/2006;1800;31.3;35;921.3;1.6;7;
83781;05/02/2006;0000;24.2;78;923.7;3.3;10;
83781;05/02/2006;1200;27;62;923.1;0;2;
83781;05/02/2006;1800;31.4;43;921.1;3.6;6;
83781;06/02/2006;0000;25.3;62;922.4;2.8;8;
83781;06/02/2006;1200;27;59;922.9;4;4;
83781;06/02/2006;1800;31.5;40;920;4.6;10;
83781;07/02/2006;0000;26.5;70;920.9;4.1;10;
83781;07/02/2006;1200;26.2;70;921.3;0;10;
83781;07/02/2006;1800;28.4;57;918.2;5;10;
83781;08/02/2006;0000;22.2;90;920.7;0;10;
83781;08/02/2006;1200;26.7;67;923;0;10;
83781;08/02/2006;1800;28.5;64;921.8;2.5;10;
83781;09/02/2006;0000;23.5;86;924.1;2.3;10;
83781;09/02/2006;1200;25.4;75;925.4;2;8;
83781;09/02/2006;1800;26.8;68;923.5;5;10;
83781;10/02/2006;0000;22.8;89;924.3;1;10;
83781;10/02/2006;1200;22.2;88;923.9;2;10;
83781;10/02/2006;1800;20.8;92;923.5;1.6;10;
83781;11/02/2006;0000;19.6;94;924.7;0;10;
83781;11/02/2006;1200;19;98;924.6;0.5;10;
83781;11/02/2006;1800;20.8;92;923.2;0.8;10;
83781;12/02/2006;0000;19.2;94;924.3;1.6;10;
83781;12/02/2006;1200;20.4;89;923.5;0;10;
83781;12/02/2006;1800;24.6;70;922;5.3;10;
83781;13/02/2006;0000;22.2;84;923.6;2.5;8;
83781;13/02/2006;1200;21.2;93;924.3;0;10;
83781;13/02/2006;1800;26.6;61;923.2;5;8;
83781;14/02/2006;0000;22.4;88;924.2;2;10;
83781;14/02/2006;1200;23;83;925.3;0.8;10;
83781;14/02/2006;1800;27.1;65;922.5;4;10;
83781;15/02/2006;0000;22;81;925.3;4.1;10;
83781;15/02/2006;1200;21.4;84;924.8;2.3;10;
83781;15/02/2006;1800;24.8;74;923.7;3;10;
83781;16/02/2006;0000;20.6;96;925.1;3.3;10;
83781;16/02/2006;1200;21.8;86;925;0;10;
83781;16/02/2006;1800;24.2;70;924.2;0;10;
83781;17/02/2006;0000;24;76;923.1;2;8;
83781;17/02/2006;1200;24.6;74;925.1;2;10;
83781;17/02/2006;1800;25.6;69;924.4;2.5;10;
83781;18/02/2006;0000;23.6;73;924.2;0;8;
83781;18/02/2006;1200;22.5;86;925;1.1;10;
83781;18/02/2006;1800;25.2;72;924;1.6;10;
83781;19/02/2006;0000;22.8;88;926.2;2.3;10;
